Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Randomise questionnaire elements?,Question Key,Response
1,1601171766026,27/09/2020 01:56:06,1601171765723,-4,26/09/2020 21:56:05,24435,9,questionnaire-d7os,,6976164,115516,2011420,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,BEGIN QUESTIONNAIRE,
2,1601171809188,27/09/2020 01:56:49,1601171808936,-4,26/09/2020 21:56:48,24435,9,questionnaire-d7os,,6976164,115516,2011420,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1349x654,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-accent-1,New England
3,1601171809345,27/09/2020 01:56:49,1601171808937,-4,26/09/2020 21:56:48,24435,9,questionnaire-d7os,,6976164,115516,2011420,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1349x654,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-accent-text,
4,1601171809345,27/09/2020 01:56:49,1601171808938,-4,26/09/2020 21:56:48,24435,9,questionnaire-d7os,,6976164,115516,2011420,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1349x654,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-sex-1,Female
5,1601171809345,27/09/2020 01:56:49,1601171808939,-4,26/09/2020 21:56:48,24435,9,questionnaire-d7os,,6976164,115516,2011420,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1349x654,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-ethnicity-2,Not Hispanic or Latino
6,1601171809345,27/09/2020 01:56:49,1601171808939,-4,26/09/2020 21:56:48,24435,9,questionnaire-d7os,,6976164,115516,2011420,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1349x654,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-race-5,White
7,1601171809345,27/09/2020 01:56:49,1601171808939,-4,26/09/2020 21:56:48,24435,9,questionnaire-d7os,,6976164,115516,2011420,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1349x654,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,END QUESTIONNAIRE,43217
1,1600996671186,25/09/2020 01:17:51,1600996671077,-4,24/09/2020 21:17:51,24435,9,questionnaire-d7os,,6941995,121096,2005061,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,BEGIN QUESTIONNAIRE,
2,1600996702760,25/09/2020 01:18:22,1600996702698,-4,24/09/2020 21:18:22,24435,9,questionnaire-d7os,,6941995,121096,2005061,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-1,New England
3,1600996702900,25/09/2020 01:18:22,1600996702701,-4,24/09/2020 21:18:22,24435,9,questionnaire-d7os,,6941995,121096,2005061,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-accent-text,
4,1600996702900,25/09/2020 01:18:22,1600996702701,-4,24/09/2020 21:18:22,24435,9,questionnaire-d7os,,6941995,121096,2005061,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-sex-1,Female
5,1600996702900,25/09/2020 01:18:22,1600996702701,-4,24/09/2020 21:18:22,24435,9,questionnaire-d7os,,6941995,121096,2005061,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-ethnicity-2,Not Hispanic or Latino
6,1600996702900,25/09/2020 01:18:22,1600996702701,-4,24/09/2020 21:18:22,24435,9,questionnaire-d7os,,6941995,121096,2005061,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,response-race-5,White
7,1600996702900,25/09/2020 01:18:22,1600996702702,-4,24/09/2020 21:18:22,24435,9,questionnaire-d7os,,6941995,121096,2005061,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x837,Pass,Demographics,1,Yes,Pass,Pass,,,One Talker,A,,No,END QUESTIONNAIRE,31625
1,1600961716701,24/09/2020 15:35:16,1600961716525,-4,24/09/2020 11:35:16,24435,9,questionnaire-d7os,,6930627,122425,2001536,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,BEGIN QUESTIONNAIRE,
2,1600961726357,24/09/2020 15:35:26,1600961726236,-4,24/09/2020 11:35:26,24435,9,questionnaire-d7os,,6930627,122425,2001536,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-accent-1,New England
3,1600961726482,24/09/2020 15:35:26,1600961726237,-4,24/09/2020 11:35:26,24435,9,questionnaire-d7os,,6930627,122425,2001536,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-accent-text,
4,1600961726482,24/09/2020 15:35:26,1600961726237,-4,24/09/2020 11:35:26,24435,9,questionnaire-d7os,,6930627,122425,2001536,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-sex-1,Female
5,1600961726482,24/09/2020 15:35:26,1600961726238,-4,24/09/2020 11:35:26,24435,9,questionnaire-d7os,,6930627,122425,2001536,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-ethnicity-2,Not Hispanic or Latino
6,1600961726482,24/09/2020 15:35:26,1600961726238,-4,24/09/2020 11:35:26,24435,9,questionnaire-d7os,,6930627,122425,2001536,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,response-race-5,White
7,1600961726482,24/09/2020 15:35:26,1600961726238,-4,24/09/2020 11:35:26,24435,9,questionnaire-d7os,,6930627,122425,2001536,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1440x900,1440x789,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,B,,No,END QUESTIONNAIRE,9713
1,1600908842403,24/09/2020 00:54:02,1600908842353,-4,23/09/2020 20:54:02,24435,9,questionnaire-d7os,,6919952,120907,1998066,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x648,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,BEGIN QUESTIONNAIRE,
2,1600908853505,24/09/2020 00:54:13,1600908853616,-4,23/09/2020 20:54:13,24435,9,questionnaire-d7os,,6919952,120907,1998066,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x648,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-accent-1,New England
3,1600908853645,24/09/2020 00:54:13,1600908853619,-4,23/09/2020 20:54:13,24435,9,questionnaire-d7os,,6919952,120907,1998066,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x648,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-accent-text,
4,1600908853645,24/09/2020 00:54:13,1600908853619,-4,23/09/2020 20:54:13,24435,9,questionnaire-d7os,,6919952,120907,1998066,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x648,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-sex-1,Female
5,1600908853645,24/09/2020 00:54:13,1600908853619,-4,23/09/2020 20:54:13,24435,9,questionnaire-d7os,,6919952,120907,1998066,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x648,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-ethnicity-3,Decline to state
6,1600908853645,24/09/2020 00:54:13,1600908853619,-4,23/09/2020 20:54:13,24435,9,questionnaire-d7os,,6919952,120907,1998066,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x648,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,response-race-2,Asian
7,1600908853645,24/09/2020 00:54:13,1600908853619,-4,23/09/2020 20:54:13,24435,9,questionnaire-d7os,,6919952,120907,1998066,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x648,Pass,Demographics,1,Yes,Fail,Pass,Pass,,One Talker,D,,No,END QUESTIONNAIRE,11267
1,1600815730411,22/09/2020 23:02:10,1600815730065,-4,22/09/2020 19:02:10,24435,9,questionnaire-d7os,,6899599,117841,1992283,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1280x720,1280x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,BEGIN QUESTIONNAIRE,
2,1600815757585,22/09/2020 23:02:37,1600815757552,-4,22/09/2020 19:02:37,24435,9,questionnaire-d7os,,6899599,117841,1992283,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-accent-1,New England
3,1600815757725,22/09/2020 23:02:37,1600815757553,-4,22/09/2020 19:02:37,24435,9,questionnaire-d7os,,6899599,117841,1992283,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-accent-text,
4,1600815757725,22/09/2020 23:02:37,1600815757553,-4,22/09/2020 19:02:37,24435,9,questionnaire-d7os,,6899599,117841,1992283,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-sex-1,Female
5,1600815757725,22/09/2020 23:02:37,1600815757553,-4,22/09/2020 19:02:37,24435,9,questionnaire-d7os,,6899599,117841,1992283,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-ethnicity-1,Hispanic or Latino
6,1600815757725,22/09/2020 23:02:37,1600815757553,-4,22/09/2020 19:02:37,24435,9,questionnaire-d7os,,6899599,117841,1992283,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,response-race-5,White
7,1600815757725,22/09/2020 23:02:37,1600815757553,-4,22/09/2020 19:02:37,24435,9,questionnaire-d7os,,6899599,117841,1992283,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.51,1280x720,1263x578,Pass,Demographics,1,Yes,Pass,Pass,,,Two Talker,,C,No,END QUESTIONNAIRE,27488
1,1600782830010,22/09/2020 13:53:50,1600782829856,-4,22/09/2020 09:53:49,24435,9,questionnaire-d7os,,6892156,122407,1989700,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x749,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,B,No,BEGIN QUESTIONNAIRE,
2,1600782840203,22/09/2020 13:54:00,1600782840093,-4,22/09/2020 09:54:00,24435,9,questionnaire-d7os,,6892156,122407,1989700,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1425x749,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,B,No,response-accent-1,New England
3,1600782840360,22/09/2020 13:54:00,1600782840095,-4,22/09/2020 09:54:00,24435,9,questionnaire-d7os,,6892156,122407,1989700,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1425x749,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,B,No,response-accent-text,
4,1600782840360,22/09/2020 13:54:00,1600782840095,-4,22/09/2020 09:54:00,24435,9,questionnaire-d7os,,6892156,122407,1989700,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1425x749,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,B,No,response-sex-1,Female
5,1600782840360,22/09/2020 13:54:00,1600782840096,-4,22/09/2020 09:54:00,24435,9,questionnaire-d7os,,6892156,122407,1989700,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1425x749,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,B,No,response-ethnicity-2,Not Hispanic or Latino
6,1600782840360,22/09/2020 13:54:00,1600782840096,-4,22/09/2020 09:54:00,24435,9,questionnaire-d7os,,6892156,122407,1989700,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1425x749,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,B,No,response-race-5,White
7,1600782840360,22/09/2020 13:54:00,1600782840096,-4,22/09/2020 09:54:00,24435,9,questionnaire-d7os,,6892156,122407,1989700,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1425x749,Pass,Demographics,1,Yes,Fail,Pass,Pass,,Two Talker,,B,No,END QUESTIONNAIRE,10240
END OF FILE
